Студент,Семестр,Отлично,Хорошо,Удовлетворительно,Неудовлетворительно,Зачет,Незачет
41704E735438562B3057794F52654F53434739626D413D3D,3,0.03333333333333333,0.5666666666666667,0.06666666666666667,0.3333333333333333,0.5666666666666667,0.3333333333333333
41704E735438562B3057794F52654F53434739626D413D3D,4,0.13333333333333333,0.6666666666666666,0.2,0.0,0.6666666666666666,0.0
41704E735438562B3057794F52654F53434739626D413D3D,5,0.0,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.0
41704E735438562B3057794F52654F53434739626D413D3D,6,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.0
41704E735438562B3057794F52654F53434739626D413D3D,7,0.0,0.875,0.125,0.0,0.875,0.0
41704E735438562B3057794F52654F53434739626D413D3D,8,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.0
41716A365331596251796C796773366B6141616446513D3D,1,0.1111111111111111,0.8888888888888888,0.0,0.0,0.8888888888888888,0.0
41716A365331596251796C796773366B6141616446513D3D,2,0.2222222222222222,0.7777777777777778,0.0,0.0,0.7777777777777778,0.0
41716A365331596251796C796773366B6141616446513D3D,3,0.2222222222222222,0.7777777777777778,0.0,0.0,0.7777777777777778,0.0
41716A365331596251796C796773366B6141616446513D3D,4,0.1,0.9,0.0,0.0,0.9,0.0
41716A365331596251796C796773366B6141616446513D3D,5,0.45454545454545453,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0
41716A365331596251796C796773366B6141616446513D3D,6,0.6,0.4,0.0,0.0,0.4,0.0
41716A365331596251796C796773366B6141616446513D3D,7,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
41716A365331596251796C796773366B6141616446513D3D,8,0.14285714285714285,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0
41755975703761394B50714D6C7A6F49594443702B673D3D,1,0.125,0.75,0.125,0.0,0.75,0.0
41755975703761394B50714D6C7A6F49594443702B673D3D,2,0.2,0.5,0.1,0.2,0.5,0.2
41755975703761394B50714D6C7A6F49594443702B673D3D,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
41755975703761394B50714D6C7A6F49594443702B673D3D,5,0.0,0.0,0.0,1.0,0.0,1.0
41763659416A625A496558766E68395A68466B634C773D3D,1,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0
41763659416A625A496558766E68395A68466B634C773D3D,2,0.14285714285714285,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0
41763659416A625A496558766E68395A68466B634C773D3D,3,0.25,0.625,0.125,0.0,0.625,0.0
41765A76432F634733794B4D564757674A58503957773D3D,1,0.0,0.0,0.0,1.0,0.0,1.0
41765A76432F634733794B4D564757674A58503957773D3D,2,0.0,0.0,0.0,1.0,0.0,1.0
41765A76432F634733794B4D564757674A58503957773D3D,3,0.0,0.0,0.0,1.0,0.0,1.0
41766B787066306249514C52714E4E656D5046652F413D3D,3,0.0,0.0,0.0,1.0,0.0,1.0
41766B787066306249514C52714E4E656D5046652F413D3D,5,0.0,0.8181818181818182,0.18181818181818182,0.0,0.8181818181818182,0.0
41766B787066306249514C52714E4E656D5046652F413D3D,6,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.0,0.6363636363636364,0.0
41766B787066306249514C52714E4E656D5046652F413D3D,7,0.0,0.5,0.21428571428571427,0.2857142857142857,0.5,0.2857142857142857
41766B787066306249514C52714E4E656D5046652F413D3D,8,0.0,0.05128205128205128,0.02564102564102564,0.9230769230769231,0.05128205128205128,0.9230769230769231
41786E6F32676F35764B7665616747425063756A5A513D3D,1,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.6666666666666666,0.2222222222222222
41786E6F32676F35764B7665616747425063756A5A513D3D,2,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.6666666666666666
41786E6F32676F35764B7665616747425063756A5A513D3D,3,0.0,0.23076923076923078,0.0,0.7692307692307693,0.23076923076923078,0.7692307692307693
41786E6F32676F35764B7665616747425063756A5A513D3D,4,0.0,0.5,0.1,0.4,0.5,0.4
417950613235613739696D6C5658784852505A4C43673D3D,1,0.0,0.2,0.0,0.8,0.2,0.8
417A487267695579744233395751436B584C417368673D3D,1,0.0,0.4,0.0,0.6,0.4,0.6
422B4A326F47377A453879536D65423554554C3335673D3D,1,0.42857142857142855,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0
422B4A326F47377A453879536D65423554554C3335673D3D,2,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
422B4A326F47377A453879536D65423554554C3335673D3D,3,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
422F346C2B664D6642523933424A73627373497857673D3D,1,0.25,0.75,0.0,0.0,0.75,0.0
422F346C2B664D6642523933424A73627373497857673D3D,2,0.5,0.5,0.0,0.0,0.5,0.0
422F346C2B664D6642523933424A73627373497857673D3D,3,0.25,0.75,0.0,0.0,0.75,0.0
422F346C2B664D6642523933424A73627373497857673D3D,4,0.6,0.4,0.0,0.0,0.4,0.0
422F346C2B664D6642523933424A73627373497857673D3D,5,0.5,0.5,0.0,0.0,0.5,0.0
422F346C2B664D6642523933424A73627373497857673D3D,6,0.21428571428571427,0.7857142857142857,0.0,0.0,0.7857142857142857,0.0
422F346C2B664D6642523933424A73627373497857673D3D,7,0.0,0.7857142857142857,0.21428571428571427,0.0,0.7857142857142857,0.0
422F346C2B664D6642523933424A73627373497857673D3D,8,0.0,0.8,0.2,0.0,0.8,0.0
422F4942312B4C4B594B417246686874655065316E673D3D,1,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
422F4942312B4C4B594B417246686874655065316E673D3D,2,0.25,0.75,0.0,0.0,0.75,0.0
422F4942312B4C4B594B417246686874655065316E673D3D,3,0.5555555555555556,0.4444444444444444,0.0,0.0,0.4444444444444444,0.0
4230302B68567A3569486F4950346F4D634D594A47773D3D,1,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
4230302B68567A3569486F4950346F4D634D594A47773D3D,2,0.0,0.8,0.2,0.0,0.8,0.0
4230302B68567A3569486F4950346F4D634D594A47773D3D,3,0.3,0.7,0.0,0.0,0.7,0.0
4230302B68567A3569486F4950346F4D634D594A47773D3D,4,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.0,0.7272727272727273,0.0
4230302B68567A3569486F4950346F4D634D594A47773D3D,5,0.5,0.5,0.0,0.0,0.5,0.0
4230302B68567A3569486F4950346F4D634D594A47773D3D,6,0.5454545454545454,0.45454545454545453,0.0,0.0,0.45454545454545453,0.0
4230302B68567A3569486F4950346F4D634D594A47773D3D,7,0.5,0.5,0.0,0.0,0.5,0.0
4230302B68567A3569486F4950346F4D634D594A47773D3D,8,0.25,0.75,0.0,0.0,0.75,0.0
42306D4469415276744C304F3061726A486B727375513D3D,1,0.0,1.0,0.0,0.0,1.0,0.0
42306D4469415276744C304F3061726A486B727375513D3D,2,0.0,1.0,0.0,0.0,1.0,0.0
42306D4469415276744C304F3061726A486B727375513D3D,3,0.0,1.0,0.0,0.0,1.0,0.0
42314F446C545335546B6366764377507057726146513D3D,1,0.125,0.75,0.125,0.0,0.75,0.0
42314F446C545335546B6366764377507057726146513D3D,2,0.0,0.5,0.3,0.2,0.5,0.2
42314F446C545335546B6366764377507057726146513D3D,3,0.0,0.4,0.6,0.0,0.4,0.0
42314F446C545335546B6366764377507057726146513D3D,4,0.0,0.0,0.0,1.0,0.0,1.0
42314F446C545335546B6366764377507057726146513D3D,5,0.0,0.058823529411764705,0.0,0.9411764705882353,0.058823529411764705,0.9411764705882353
42314F446C545335546B6366764377507057726146513D3D,6,0.0,0.0,0.0,1.0,0.0,1.0
4234547931743232653752333362586B716C365756413D3D,1,0.0,0.0,0.0,1.0,0.0,1.0
423463643770396D495879354556332B4744565651513D3D,1,0.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2222222222222222
4236594158614551676C33726D7041363053545669513D3D,1,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
4236594158614551676C33726D7041363053545669513D3D,2,0.0,0.875,0.125,0.0,0.875,0.0
4236594158614551676C33726D7041363053545669513D3D,3,0.0,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,0.0
4236594158614551676C33726D7041363053545669513D3D,4,0.125,0.875,0.0,0.0,0.875,0.0
4236594158614551676C33726D7041363053545669513D3D,5,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.0
4236594158614551676C33726D7041363053545669513D3D,6,0.2222222222222222,0.7777777777777778,0.0,0.0,0.7777777777777778,0.0
4236594158614551676C33726D7041363053545669513D3D,7,0.1111111111111111,0.8888888888888888,0.0,0.0,0.8888888888888888,0.0
4236594158614551676C33726D7041363053545669513D3D,8,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
4237362B4564685636457477493242306E38764A75513D3D,1,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,0.0
4237362B4564685636457477493242306E38764A75513D3D,2,0.25,0.75,0.0,0.0,0.75,0.0
4237362B4564685636457477493242306E38764A75513D3D,3,0.4,0.6,0.0,0.0,0.6,0.0
4237362B4564685636457477493242306E38764A75513D3D,4,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
4237362B4564685636457477493242306E38764A75513D3D,5,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
4237362B4564685636457477493242306E38764A75513D3D,6,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.6666666666666666,0.0
4237362B4564685636457477493242306E38764A75513D3D,7,0.14285714285714285,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0
4237362B4564685636457477493242306E38764A75513D3D,8,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
4237362B4564685636457477493242306E38764A75513D3D,9,0.2,0.6,0.2,0.0,0.6,0.0
4237362B4564685636457477493242306E38764A75513D3D,10,0.25,0.75,0.0,0.0,0.75,0.0
423777455A4935507A4C6E4E32685A475542735432673D3D,1,0.0,0.4,0.0,0.6,0.4,0.6
423777455A4935507A4C6E4E32685A475542735432673D3D,2,0.08333333333333333,0.08333333333333333,0.0,0.8333333333333334,0.08333333333333333,0.8333333333333334
423848726F56744F54303161336B6B6A5436383850513D3D,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
423848726F56744F54303161336B6B6A5436383850513D3D,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
423848726F56744F54303161336B6B6A5436383850513D3D,3,0.0,1.0,0.0,0.0,1.0,0.0
423861533854773145396B7556454D457075777833673D3D,1,0.18181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0
423861533854773145396B7556454D457075777833673D3D,2,0.18181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0
423861533854773145396B7556454D457075777833673D3D,3,0.25,0.75,0.0,0.0,0.75,0.0
423861533854773145396B7556454D457075777833673D3D,4,0.6363636363636364,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0
423861533854773145396B7556454D457075777833673D3D,5,0.23076923076923078,0.7692307692307693,0.0,0.0,0.7692307692307693,0.0
423861533854773145396B7556454D457075777833673D3D,6,0.5833333333333334,0.4166666666666667,0.0,0.0,0.4166666666666667,0.0
423861533854773145396B7556454D457075777833673D3D,7,0.2,0.8,0.0,0.0,0.8,0.0
423861533854773145396B7556454D457075777833673D3D,8,0.5714285714285714,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0
4239316177362B6D6742716D4156436D5568317752673D3D,1,0.0,0.8,0.2,0.0,0.8,0.0
4239316177362B6D6742716D4156436D5568317752673D3D,2,0.2222222222222222,0.7777777777777778,0.0,0.0,0.7777777777777778,0.0
4239316177362B6D6742716D4156436D5568317752673D3D,3,0.2,0.8,0.0,0.0,0.8,0.0
4239316177362B6D6742716D4156436D5568317752673D3D,4,0.3,0.5,0.0,0.2,0.5,0.2
4239316177362B6D6742716D4156436D5568317752673D3D,5,0.3125,0.6875,0.0,0.0,0.6875,0.0
4239316177362B6D6742716D4156436D5568317752673D3D,6,0.45454545454545453,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0
4239316177362B6D6742716D4156436D5568317752673D3D,7,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
4239316177362B6D6742716D4156436D5568317752673D3D,8,0.375,0.625,0.0,0.0,0.625,0.0
423962477834423441694341354E4433464E6E4974513D3D,1,0.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2222222222222222
423962477834423441694341354E4433464E6E4974513D3D,2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
423962477834423441694341354E4433464E6E4974513D3D,3,0.0,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.0
423962477834423441694341354E4433464E6E4974513D3D,4,0.0,0.6,0.4,0.0,0.6,0.0
423962477834423441694341354E4433464E6E4974513D3D,5,0.09090909090909091,0.9090909090909091,0.0,0.0,0.9090909090909091,0.0
423962477834423441694341354E4433464E6E4974513D3D,6,0.0,0.9,0.1,0.0,0.9,0.0
423962477834423441694341354E4433464E6E4974513D3D,7,0.0,1.0,0.0,0.0,1.0,0.0
423962477834423441694341354E4433464E6E4974513D3D,8,0.0,0.875,0.125,0.0,0.875,0.0
42396C776544532F6E2F7153474D306B7968623074773D3D,1,0.0,0.75,0.0,0.25,0.75,0.25
42396C776544532F6E2F7153474D306B7968623074773D3D,2,0.0,0.875,0.125,0.0,0.875,0.0
42396C776544532F6E2F7153474D306B7968623074773D3D,3,0.0,0.3,0.7,0.0,0.3,0.0
42396D62483657543331552F70342F4453394C4E66673D3D,1,0.0,0.0,0.0,1.0,0.0,1.0
42396D62483657543331552F70342F4453394C4E66673D3D,2,0.0,0.0,0.0,1.0,0.0,1.0
4239752F4B5076445852526A4459344F7630336474773D3D,3,0.0,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714
4239752F4B5076445852526A4459344F7630336474773D3D,4,0.0,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.0
4241596638516B4875594856565541445653465573513D3D,1,0.0,0.0,0.0,1.0,0.0,1.0
4241596638516B4875594856565541445653465573513D3D,2,0.0,0.0,0.0,1.0,0.0,1.0
4241596638516B4875594856565541445653465573513D3D,8,0.0,0.0,0.0,1.0,0.0,1.0
4242514B61436C374B502F58717275576B4751414C513D3D,1,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0
4242514B61436C374B502F58717275576B4751414C513D3D,2,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
4242514B61436C374B502F58717275576B4751414C513D3D,3,0.25,0.5,0.25,0.0,0.5,0.0
424273434B52446871516375464837373177397741513D3D,1,0.0,0.75,0.25,0.0,0.75,0.0
424273434B52446871516375464837373177397741513D3D,2,0.0,0.6,0.4,0.0,0.6,0.0
424273434B52446871516375464837373177397741513D3D,3,0.0,0.8,0.2,0.0,0.8,0.0
424273434B52446871516375464837373177397741513D3D,4,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.0
424273434B52446871516375464837373177397741513D3D,5,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
424273434B52446871516375464837373177397741513D3D,6,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.0
424273434B52446871516375464837373177397741513D3D,7,0.125,0.75,0.125,0.0,0.75,0.0
424273434B52446871516375464837373177397741513D3D,8,0.0,0.9,0.1,0.0,0.9,0.0
424273434B52446871516375464837373177397741513D3D,9,0.2,0.6,0.2,0.0,0.6,0.0
424273434B52446871516375464837373177397741513D3D,10,0.0,1.0,0.0,0.0,1.0,0.0
42464C4D4F34566E4A4730536E71563874552F316E413D3D,1,0.42857142857142855,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0
42464C4D4F34566E4A4730536E71563874552F316E413D3D,2,0.42857142857142855,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0
42464C4D4F34566E4A4730536E71563874552F316E413D3D,3,0.5714285714285714,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0
424657785653454735462B4E696F38565938376365513D3D,1,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
424657785653454735462B4E696F38565938376365513D3D,2,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
424657785653454735462B4E696F38565938376365513D3D,3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
424657785653454735462B4E696F38565938376365513D3D,4,0.0,0.7,0.3,0.0,0.7,0.0
424657785653454735462B4E696F38565938376365513D3D,5,0.0,0.75,0.25,0.0,0.75,0.0
424657785653454735462B4E696F38565938376365513D3D,6,0.0,0.7,0.3,0.0,0.7,0.0
424657785653454735462B4E696F38565938376365513D3D,7,0.0,0.8,0.2,0.0,0.8,0.0
424657785653454735462B4E696F38565938376365513D3D,8,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.5714285714285714,0.0
42476D6648557A74724E6E786139436F5474347066413D3D,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
42476D6648557A74724E6E786139436F5474347066413D3D,2,0.2222222222222222,0.7777777777777778,0.0,0.0,0.7777777777777778,0.0
42476D6648557A74724E6E786139436F5474347066413D3D,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
42476D6648557A74724E6E786139436F5474347066413D3D,4,0.375,0.625,0.0,0.0,0.625,0.0
42477A384446554E566E55587779514855326A5674413D3D,1,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
42477A384446554E566E55587779514855326A5674413D3D,2,0.0,0.5,0.5,0.0,0.5,0.0
42477A384446554E566E55587779514855326A5674413D3D,3,0.0,0.55,0.35,0.1,0.55,0.1
42477A384446554E566E55587779514855326A5674413D3D,4,0.1111111111111111,0.5,0.16666666666666666,0.2222222222222222,0.5,0.2222222222222222
42477A384446554E566E55587779514855326A5674413D3D,5,0.06557377049180328,0.16393442622950818,0.0,0.7704918032786885,0.16393442622950818,0.7704918032786885
42477A384446554E566E55587779514855326A5674413D3D,6,0.0,0.46153846153846156,0.0,0.5384615384615384,0.46153846153846156,0.5384615384615384
42477A384446554E566E55587779514855326A5674413D3D,7,0.0,0.0,0.0,1.0,0.0,1.0
42485731544E336A5A517168763566594941373365413D3D,1,0.25,0.75,0.0,0.0,0.75,0.0
42485731544E336A5A517168763566594941373365413D3D,2,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0
42485731544E336A5A517168763566594941373365413D3D,3,0.125,0.875,0.0,0.0,0.875,0.0
42485731544E336A5A517168763566594941373365413D3D,4,0.2,0.8,0.0,0.0,0.8,0.0
42485731544E336A5A517168763566594941373365413D3D,5,0.2,0.8,0.0,0.0,0.8,0.0
42485731544E336A5A517168763566594941373365413D3D,6,0.14285714285714285,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0
42485731544E336A5A517168763566594941373365413D3D,7,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.0
42485731544E336A5A517168763566594941373365413D3D,8,0.0,1.0,0.0,0.0,1.0,0.0
42494E767A5966646C427A357461306F596B546476673D3D,1,0.1,0.5,0.0,0.4,0.5,0.4
42494E767A5966646C427A357461306F596B546476673D3D,2,0.0,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.18181818181818182
42494E767A5966646C427A357461306F596B546476673D3D,3,0.0,0.0,0.0,1.0,0.0,1.0
42494E767A5966646C427A357461306F596B546476673D3D,4,0.0,0.07692307692307693,0.0,0.9230769230769231,0.07692307692307693,0.9230769230769231
42494E767A5966646C427A357461306F596B546476673D3D,5,0.125,0.375,0.25,0.25,0.375,0.25
42494E767A5966646C427A357461306F596B546476673D3D,6,0.0,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.7272727272727273
42494E767A5966646C427A357461306F596B546476673D3D,7,0.0,0.0,0.0,1.0,0.0,1.0
4249634B7338694A7343425333616677474A716966513D3D,1,0.0,0.0,0.0,1.0,0.0,1.0
424B516274653774757A6C6A4C58504B2F68636537773D3D,1,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
424B516274653774757A6C6A4C58504B2F68636537773D3D,2,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.5714285714285714,0.0
424B516274653774757A6C6A4C58504B2F68636537773D3D,3,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.4444444444444444
424B516274653774757A6C6A4C58504B2F68636537773D3D,4,0.0,0.0,0.0,1.0,0.0,1.0
424B6E733939504879565737566870454C756D5151773D3D,1,0.0,0.25,0.08333333333333333,0.6666666666666666,0.25,0.6666666666666666
424B6E733939504879565737566870454C756D5151773D3D,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
424B6E733939504879565737566870454C756D5151773D3D,3,0.0,0.09090909090909091,0.0,0.9090909090909091,0.09090909090909091,0.9090909090909091
424B6E733939504879565737566870454C756D5151773D3D,4,0.0,0.0,0.0,1.0,0.0,1.0
424B6E733939504879565737566870454C756D5151773D3D,5,0.0,0.058823529411764705,0.0,0.9411764705882353,0.058823529411764705,0.9411764705882353
424B6E733939504879565737566870454C756D5151773D3D,6,0.0,0.0,0.0,1.0,0.0,1.0
424C336A424467713554702F37736B755047753766673D3D,1,0.5,0.5,0.0,0.0,0.5,0.0
424C336A424467713554702F37736B755047753766673D3D,2,0.5555555555555556,0.4444444444444444,0.0,0.0,0.4444444444444444,0.0
424C336A424467713554702F37736B755047753766673D3D,3,0.7142857142857143,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0
424C413858352B654C5547354E6B61716146716655513D3D,1,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
424C413858352B654C5547354E6B61716146716655513D3D,2,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
424C413858352B654C5547354E6B61716146716655513D3D,3,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
424C413858352B654C5547354E6B61716146716655513D3D,4,0.18181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0
424C413858352B654C5547354E6B61716146716655513D3D,5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
424C413858352B654C5547354E6B61716146716655513D3D,6,0.1,0.8,0.1,0.0,0.8,0.0
424C413858352B654C5547354E6B61716146716655513D3D,7,0.2,0.8,0.0,0.0,0.8,0.0
424C413858352B654C5547354E6B61716146716655513D3D,8,0.42857142857142855,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0
424C4A5674356F3165452F4C36494F3870616E4733673D3D,3,0.0,0.32142857142857145,0.03571428571428571,0.6428571428571429,0.32142857142857145,0.6428571428571429
424C4A5674356F3165452F4C36494F3870616E4733673D3D,4,0.03571428571428571,0.25,0.0,0.7142857142857143,0.25,0.7142857142857143
424C4A586F347144376B4E3054424A565844593832773D3D,1,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0
424C4A586F347144376B4E3054424A565844593832773D3D,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,0.0
424C4A586F347144376B4E3054424A565844593832773D3D,3,0.625,0.375,0.0,0.0,0.375,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,1,0.14285714285714285,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,2,0.25,0.75,0.0,0.0,0.75,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,3,0.2,0.6,0.2,0.0,0.6,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,4,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,5,0.0,1.0,0.0,0.0,1.0,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,6,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.7777777777777778,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,7,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,8,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,9,0.2,0.2,0.6,0.0,0.2,0.0
424D386F4945306548415A7A626A6B67356842642F513D3D,10,0.25,0.75,0.0,0.0,0.75,0.0
424D4F79307158352F30377766506E466D6A2B6836773D3D,1,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
424D4F79307158352F30377766506E466D6A2B6836773D3D,2,0.0,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,0.0
424D4F79307158352F30377766506E466D6A2B6836773D3D,3,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
424D4F79307158352F30377766506E466D6A2B6836773D3D,4,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
424D4F79307158352F30377766506E466D6A2B6836773D3D,5,0.1,0.7,0.2,0.0,0.7,0.0
424D4F79307158352F30377766506E466D6A2B6836773D3D,6,0.0,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,0.0
424D4F79307158352F30377766506E466D6A2B6836773D3D,7,0.1,0.7,0.2,0.0,0.7,0.0
424D4F79307158352F30377766506E466D6A2B6836773D3D,8,0.1111111111111111,0.8888888888888888,0.0,0.0,0.8888888888888888,0.0
424D4F79307158352F30377766506E466D6A2B6836773D3D,9,0.09090909090909091,0.9090909090909091,0.0,0.0,0.9090909090909091,0.0
424E36463734674F58342F614A6A635A6444513262773D3D,3,0.0,0.5,0.3,0.2,0.5,0.2
424E36463734674F58342F614A6A635A6444513262773D3D,4,0.0,0.5,0.5,0.0,0.5,0.0
424E36463734674F58342F614A6A635A6444513262773D3D,5,0.0,0.0625,0.0625,0.875,0.0625,0.875
424E36463734674F58342F614A6A635A6444513262773D3D,6,0.0,0.0,0.0,1.0,0.0,1.0
424E36463734674F58342F614A6A635A6444513262773D3D,7,0.0,0.0,0.0,1.0,0.0,1.0
424E36463734674F58342F614A6A635A6444513262773D3D,8,0.0,0.0,0.0,1.0,0.0,1.0
424E57343047646355674638774B30365956303452673D3D,1,0.0,1.0,0.0,0.0,1.0,0.0
424E57343047646355674638774B30365956303452673D3D,2,0.14285714285714285,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0
424E57343047646355674638774B30365956303452673D3D,3,0.125,0.875,0.0,0.0,0.875,0.0
424E62416750314E306B2F33377337354E377A6459413D3D,1,0.0,1.0,0.0,0.0,1.0,0.0
424E62416750314E306B2F33377337354E377A6459413D3D,2,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
424E62416750314E306B2F33377337354E377A6459413D3D,3,0.125,0.5,0.375,0.0,0.5,0.0
424F754A69664239683430436E4A334E79326F3731773D3D,1,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
424F754A69664239683430436E4A334E79326F3731773D3D,2,0.42857142857142855,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0
424F754A69664239683430436E4A334E79326F3731773D3D,3,0.0,1.0,0.0,0.0,1.0,0.0
42536645524A595A56707A565A64636B4957727142413D3D,1,0.0,0.0,0.0,1.0,0.0,1.0
